Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,WAvgPoints
RP,Rowan Wick (27413385),Rowan Wick,27413385,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Justin Topa (27413386),Justin Topa,27413386,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,3.05,3.05
RP,Roenis Elias (27413394),Roenis Elias,27413394,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Ryan Borucki (27413402),Ryan Borucki,27413402,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Eric Stout (27413403),Eric Stout,27413403,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Tyler Duffey (27413447),Tyler Duffey,27413447,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Mark Leiter Jr. (27413453),Mark Leiter Jr.,27413453,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,4.98,4.98
RP,Brennan Bernardino (27413462),Brennan Bernardino,27413462,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Tayler Saucedo (27413467),Tayler Saucedo,27413467,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Kyle Tyler (27413471),Kyle Tyler,27413471,P,4000,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
RP,Michael Rucker (27413476),Michael Rucker,27413476,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,2.59,2.59
RP,Vinny Nittoli (27413493),Vinny Nittoli,27413493,P,4000,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
2B,Jeff McNeil (27412405),Jeff McNeil,27412405,2B,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,5.7,5.7
OF,Mark Canha (27412410),Mark Canha,27412410,OF,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,6.7,6.7
SP,Julio Teheran (27413146),Julio Teheran,27413146,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Jay Groome (27413161),Jay Groome,27413161,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Joey Lucchesi (27413183),Joey Lucchesi,27413183,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
SP,Efrain Contreras (27413202),Efrain Contreras,27413202,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Josh Walker (27413205),Josh Walker,27413205,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Eric Hanhold (27413224),Eric Hanhold,27413224,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,Jose Castillo (27413229),Jose Castillo,27413229,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,Stephen Ridings (27413246),Stephen Ridings,27413246,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Jose Lopez (27413255),Jose Lopez,27413255,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,Connor Grey (27413258),Connor Grey,27413258,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Drew Pomeranz (27413269),Drew Pomeranz,27413269,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Tony Dibrell (27413272),Tony Dibrell,27413272,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Tom Cosgrove (27413289),Tom Cosgrove,27413289,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,Drew Carlton (27413315),Drew Carlton,27413315,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Pedro Avila (27413334),Pedro Avila,27413334,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,Brooks Raley (27413338),Brooks Raley,27413338,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0.11,0.11
RP,David Robertson (27413352),David Robertson,27413352,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,4.1,4.1
SP,Jose Butto (27413366),Jose Butto,27413366,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Dennis Santana (27413372),Dennis Santana,27413372,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,2.59,2.59
RP,Sean Poppen (27413387),Sean Poppen,27413387,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,T.J. McFarland (27413397),T.J. McFarland,27413397,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Michel Baez (27413398),Michel Baez,27413398,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Nabil Crismatt (27413404),Nabil Crismatt,27413404,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,-1.7,-1.7
RP,Tommy Hunter (27413408),Tommy Hunter,27413408,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,-1.9,-1.9
RP,Josh Hader (27413411),Josh Hader,27413411,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,5.8,5.8
RP,Stephen Nogosek (27413423),Stephen Nogosek,27413423,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,8.9,8.9
SP,Sean Reid-Foley (27413425),Sean Reid-Foley,27413425,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Tim Hill (27413426),Tim Hill,27413426,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,1.56,1.56
RP,Jimmy Yacabonis (27413427),Jimmy Yacabonis,27413427,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Denyi Reyes (27413429),Denyi Reyes,27413429,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,2.58,2.58
SP,Brent Honeywell (27413430),Brent Honeywell,27413430,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,8.78,8.78
RP,Aaron Brooks (27413443),Aaron Brooks,27413443,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,John Curtiss (27413444),John Curtiss,27413444,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,4.05,4.05
RP,Edwin Diaz (27413448),Edwin Diaz,27413448,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Sam Coonrod (27413458),Sam Coonrod,27413458,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Adam Ottavino (27413459),Adam Ottavino,27413459,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,2.59,2.59
RP,Ray Kerr (27413475),Ray Kerr,27413475,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,Domingo Tapia (27413480),Domingo Tapia,27413480,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,4.32,4.32
RP,Bryce Montes de Oca (27413481),Bryce Montes de Oca,27413481,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Jeff Brigham (27413485),Jeff Brigham,27413485,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,William Woods (27413486),William Woods,27413486,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Drew Smith (27413495),Drew Smith,27413495,P,4000,SD@NYM 04/10/2023 07:10PM ET,NYM,1.64,1.64
RP,Anderson Espinoza (27413499),Anderson Espinoza,27413499,P,4000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
3B/SS,Chris Taylor (27412408),Chris Taylor,27412408,3B/SS,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,5.86,5.86
SP,Alex Reyes (27413158),Alex Reyes,27413158,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
SP,Braydon Fisher (27413163),Braydon Fisher,27413163,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Rubby De La Rosa (27413166),Rubby De La Rosa,27413166,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
SP,Drew Strotman (27413167),Drew Strotman,27413167,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Matt Andriese (27413172),Matt Andriese,27413172,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Luke Jackson (27413188),Luke Jackson,27413188,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Nick Avila (27413189),Nick Avila,27413189,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Keaton Winn (27413193),Keaton Winn,27413193,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Bryan Hudson (27413200),Bryan Hudson,27413200,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
SP,Melvin Adon (27413204),Melvin Adon,27413204,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,John Rooney (27413210),John Rooney,27413210,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Trevor Hildenberger (27413211),Trevor Hildenberger,27413211,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Kade McClure (27413215),Kade McClure,27413215,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Jimmy Nelson (27413218),Jimmy Nelson,27413218,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Marshall Kasowski (27413220),Marshall Kasowski,27413220,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Jose Cruz (27413223),Jose Cruz,27413223,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Erik Miller (27413234),Erik Miller,27413234,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Dylan Covey (27413235),Dylan Covey,27413235,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
SP,Landon Knack (27413239),Landon Knack,27413239,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Wander Suero (27413241),Wander Suero,27413241,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Daniel Tillo (27413256),Daniel Tillo,27413256,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Randy Rodriguez (27413257),Randy Rodriguez,27413257,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Victor Gonzalez (27413266),Victor Gonzalez,27413266,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
SP,Tristan Beck (27413267),Tristan Beck,27413267,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Kyle Harrison (27413274),Kyle Harrison,27413274,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Nick Duron (27413277),Nick Duron,27413277,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Jorge Guzman (27413279),Jorge Guzman,27413279,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Jonathan Bermudez (27413280),Jonathan Bermudez,27413280,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Sam Delaplane (27413291),Sam Delaplane,27413291,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Blake Treinen (27413307),Blake Treinen,27413307,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Shelby Miller (27413320),Shelby Miller,27413320,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,5.21,5.21
RP,Yency Almonte (27413323),Yency Almonte,27413323,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0.98,0.98
RP,Sean Hjelle (27413327),Sean Hjelle,27413327,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,4.72,4.72
RP,Miguel Yajure (27413328),Miguel Yajure,27413328,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Cole Waites (27413330),Cole Waites,27413330,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Jake Reed (27413342),Jake Reed,27413342,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Andre Jackson (27413346),Andre Jackson,27413346,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,3.82,3.82
RP,Scott Alexander (27413350),Scott Alexander,27413350,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,2.43,2.43
RP,Tyler Rogers (27413371),Tyler Rogers,27413371,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,2.6,2.6
RP,Justin Bruihl (27413374),Justin Bruihl,27413374,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Adam Kolarek (27413375),Adam Kolarek,27413375,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Taylor Rogers (27413376),Taylor Rogers,27413376,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0.33,0.33
RP,Alex Vesia (27413380),Alex Vesia,27413380,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,-0.51,-0.51
RP,Brusdar Graterol (27413391),Brusdar Graterol,27413391,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0.85,0.85
RP,Aaron Fletcher (27413399),Aaron Fletcher,27413399,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Tayler Scott (27413405),Tayler Scott,27413405,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Phil Bickford (27413436),Phil Bickford,27413436,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,5,5
RP,Tyler Cyr (27413441),Tyler Cyr,27413441,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Caleb Ferguson (27413452),Caleb Ferguson,27413452,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,1.2,1.2
RP,Robbie Erlin (27413465),Robbie Erlin,27413465,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Mauricio Llovera (27413472),Mauricio Llovera,27413472,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,Daniel Hudson (27413474),Daniel Hudson,27413474,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Evan Phillips (27413492),Evan Phillips,27413492,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,1.89,1.89
RP,Sergio Romo (27413498),Sergio Romo,27413498,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
RP,J.P. Feyereisen (27413503),J.P. Feyereisen,27413503,P,4000,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Camilo Doval (27413505),Camilo Doval,27413505,P,4000,LAD@SF 04/10/2023 09:45PM ET,SF,1.92,1.92
RP,Wilking Rodriguez (27413151),Wilking Rodriguez,27413151,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Connor Thomas (27413162),Connor Thomas,27413162,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Helcris Olivarez (27413164),Helcris Olivarez,27413164,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Ryan Rolison (27413187),Ryan Rolison,27413187,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Karl Kauffmann (27413192),Karl Kauffmann,27413192,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Johan Quezada (27413214),Johan Quezada,27413214,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Tink Hence (27413233),Tink Hence,27413233,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
RP,Blair Calvo (27413249),Blair Calvo,27413249,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Fernando Abad (27413252),Fernando Abad,27413252,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Andrew Suarez (27413261),Andrew Suarez,27413261,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Jeff Criswell (27413265),Jeff Criswell,27413265,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Michael McGreevy (27413271),Michael McGreevy,27413271,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Ty Blach (27413313),Ty Blach,27413313,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0.3,0.3
RP,Packy Naughton (27413339),Packy Naughton,27413339,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,4.86,4.86
RP,Jake Walsh (27413341),Jake Walsh,27413341,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
RP,Gavin Hollowell (27413348),Gavin Hollowell,27413348,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Noah Davis (27413349),Noah Davis,27413349,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Pierce Johnson (27413353),Pierce Johnson,27413353,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,4.5,4.5
SP,Chris Stratton (27413357),Chris Stratton,27413357,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,3.73,3.73
RP,Andre Pallante (27413360),Andre Pallante,27413360,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0.68,0.68
RP,James Naile (27413364),James Naile,27413364,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
RP,Brent Suter (27413389),Brent Suter,27413389,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,4.95,4.95
RP,Jake Bird (27413395),Jake Bird,27413395,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,-0.09,-0.09
RP,Anthony Misiewicz (27413396),Anthony Misiewicz,27413396,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Matt Koch (27413401),Matt Koch,27413401,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Tyler Kinley (27413409),Tyler Kinley,27413409,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Justin Lawrence (27413422),Justin Lawrence,27413422,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,4.49,4.49
RP,Daniel Bard (27413428),Daniel Bard,27413428,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Drew VerHagen (27413432),Drew VerHagen,27413432,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,5.14,5.14
RP,Giovanny Gallegos (27413433),Giovanny Gallegos,27413433,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,5.65,5.65
RP,Phillips Valdez (27413437),Phillips Valdez,27413437,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,JoJo Romero (27413438),JoJo Romero,27413438,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
RP,Genesis Cabrera (27413442),Genesis Cabrera,27413442,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0.9,0.9
RP,Kodi Whitley (27413455),Kodi Whitley,27413455,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0,0
RP,Lucas Gilbreath (27413456),Lucas Gilbreath,27413456,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Jordan Hicks (27413470),Jordan Hicks,27413470,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,0.17,0.17
RP,Ryan Helsley (27413489),Ryan Helsley,27413489,P,4000,STL@COL 04/10/2023 08:40PM ET,STL,2.88,2.88
RP,Nick Mears (27413491),Nick Mears,27413491,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
RP,Brad Hand (27413497),Brad Hand,27413497,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,2.14,2.14
SP,Jordan Sheffield (27413502),Jordan Sheffield,27413502,P,4000,STL@COL 04/10/2023 08:40PM ET,COL,0,0
C,William Contreras (27412407),William Contreras,27412407,C,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,5.43,5.43
RP,Justin Martinez (27413150),Justin Martinez,27413150,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Eric Yardley (27413152),Eric Yardley,27413152,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
SP,Josh Green (27413170),Josh Green,27413170,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Abner Uribe (27413196),Abner Uribe,27413196,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Colin Rea (27413198),Colin Rea,27413198,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Robert Gasser (27413207),Robert Gasser,27413207,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Tobias Myers (27413208),Tobias Myers,27413208,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Bryce Jarvis (27413209),Bryce Jarvis,27413209,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Peter Solomon (27413222),Peter Solomon,27413222,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,-2.5,-2.5
RP,Zach McAllister (27413225),Zach McAllister,27413225,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Ty Tice (27413238),Ty Tice,27413238,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Robert Stock (27413242),Robert Stock,27413242,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Blake Walston (27413247),Blake Walston,27413247,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Slade Cecconi (27413254),Slade Cecconi,27413254,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Clayton Andrews (27413260),Clayton Andrews,27413260,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Lucas Erceg (27413264),Lucas Erceg,27413264,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Jesse Biddle (27413270),Jesse Biddle,27413270,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Thomas Pannone (27413281),Thomas Pannone,27413281,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Cam Robinson (27413284),Cam Robinson,27413284,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Tyler Zuber (27413288),Tyler Zuber,27413288,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Tyson Miller (27413306),Tyson Miller,27413306,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Matt Bush (27413310),Matt Bush,27413310,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,2.31,2.31
RP,Cole Sulser (27413316),Cole Sulser,27413316,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,2.72,2.72
RP,Joe Mantiply (27413318),Joe Mantiply,27413318,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Joel Payamps (27413329),Joel Payamps,27413329,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,3.3,3.3
RP,Ryan Hendrix (27413331),Ryan Hendrix,27413331,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Scott McGough (27413333),Scott McGough,27413333,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0.56,0.56
RP,Andrew Chafin (27413365),Andrew Chafin,27413365,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,4.58,4.58
RP,Jake Cousins (27413379),Jake Cousins,27413379,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Alex Claudio (27413400),Alex Claudio,27413400,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Gus Varland (27413406),Gus Varland,27413406,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,3.58,3.58
RP,Devin Williams (27413407),Devin Williams,27413407,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,4.52,4.52
RP,J.C. Mejia (27413412),J.C. Mejia,27413412,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Luis Frias (27413413),Luis Frias,27413413,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,4.55,4.55
RP,Kevin Ginkel (27413415),Kevin Ginkel,27413415,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,2.7,2.7
RP,Kyle Nelson (27413431),Kyle Nelson,27413431,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,4.85,4.85
RP,Mark Melancon (27413440),Mark Melancon,27413440,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Justin Wilson (27413449),Justin Wilson,27413449,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Javy Guerra (27413461),Javy Guerra,27413461,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,1.89,1.89
RP,Carlos Vargas (27413473),Carlos Vargas,27413473,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,2.86,2.86
RP,Austin Brice (27413479),Austin Brice,27413479,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Hoby Milner (27413482),Hoby Milner,27413482,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,2.48,2.48
RP,Sam Clay (27413488),Sam Clay,27413488,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
RP,Elvis Peguero (27413494),Elvis Peguero,27413494,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Miguel Castro (27413496),Miguel Castro,27413496,P,4000,MIL@ARI 04/10/2023 09:40PM ET,ARI,5.68,5.68
RP,Peter Strzelecki (27413504),Peter Strzelecki,27413504,P,4000,MIL@ARI 04/10/2023 09:40PM ET,MIL,3.49,3.49
3B,Anthony Rendon (27412416),Anthony Rendon,27412416,3B,3900,WAS@LAA 04/10/2023 09:38PM ET,LAA,6.75,6.75
1B/OF,Jason Vosler (27412413),Jason Vosler,27412413,1B/OF,3900,CIN@ATL 04/10/2023 07:20PM ET,CIN,9.5,9.5
SS,Kevin Newman (27412415),Kevin Newman,27412415,SS,3900,CIN@ATL 04/10/2023 07:20PM ET,CIN,5.5,5.5
C,Cal Raleigh (27412412),Cal Raleigh,27412412,C,3900,SEA@CHC 04/10/2023 07:40PM ET,SEA,7.22,7.22
OF,Lourdes Gurriel Jr. (27412411),Lourdes Gurriel Jr.,27412411,OF,3900,MIL@ARI 04/10/2023 09:40PM ET,ARI,5.67,5.67
OF,Lane Thomas (27412422),Lane Thomas,27412422,OF,3800,WAS@LAA 04/10/2023 09:38PM ET,WAS,7.7,7.7
C,Sean Murphy (27412423),Sean Murphy,27412423,C,3800,CIN@ATL 04/10/2023 07:20PM ET,ATL,5.17,5.17
1B/OF,LaMonte Wade Jr. (27412418),LaMonte Wade Jr.,27412418,1B/OF,3800,LAD@SF 04/10/2023 09:45PM ET,SF,6.67,6.67
2B/3B,David Villar (27412420),David Villar,27412420,2B/3B,3800,LAD@SF 04/10/2023 09:45PM ET,SF,7.67,7.67
2B/3B,Matt Duffy (27412426),Matt Duffy,27412426,2B/3B,3700,KC@TEX 04/10/2023 08:05PM ET,KC,6.8,6.8
OF,Tommy Pham (27412425),Tommy Pham,27412425,OF,3700,SD@NYM 04/10/2023 07:10PM ET,NYM,5.12,5.12
SS,Brandon Crawford (27412428),Brandon Crawford,27412428,SS,3700,LAD@SF 04/10/2023 09:45PM ET,SF,6.12,6.12
OF,Jurickson Profar (27412417),Jurickson Profar,27412417,OF,3700,STL@COL 04/10/2023 08:40PM ET,COL,5.14,5.14
1B,Christian Walker (27412424),Christian Walker,27412424,1B,3700,MIL@ARI 04/10/2023 09:40PM ET,ARI,4.8,4.8
1B/2B,Brandon Drury (27412429),Brandon Drury,27412429,1B/2B,3600,WAS@LAA 04/10/2023 09:38PM ET,LAA,4.5,4.5
