Name,Pos,Rating,Team,Fantasy Points,FPPG,FPPM,3/28,3/27,3/26,3/25,3/24,3/23,3/22,3/21,3/20,3/19,3/18,3/17,3/16,3/15,3/14,3/13,3/12,3/11,3/10,3/9,3/8,3/7,3/6,3/5,3/4,3/3,3/2,3/1,2/28,2/27,2/26,2/25,2/24,2/23,2/22,2/21,2/20,2/19,2/18,2/17,2/16,2/15,2/14,2/13,2/12,2/11,2/10,2/9,2/8,2/7,2/6,2/5,2/4,2/3,2/2,2/1,1/31,1/30,1/29,1/28,1/27,1/26,1/25,1/24,1/23,1/22,1/21,1/20,1/19,1/18,1/17,1/16,1/15,1/14,1/13,1/12,1/11,1/10,1/9,1/8,1/7,1/6,1/5,1/4,1/3,1/2,1/1,12/31,12/30,12/29,12/28,12/27,12/26,12/25,12/24,12/23,12/22,12/21,12/20,12/19,12/18,12/17,12/16,12/15,12/14,12/13,12/12,12/11,12/10,12/9,12/8,12/7,12/6,12/5,12/4,12/3,12/2,12/1,11/30,11/29,11/28,11/27,11/26,11/25,11/24,11/23,11/22,11/21,11/20,11/19,11/18,11/17,11/16,11/15,11/14,11/13,11/12,11/11,11/10,11/9,11/8,11/7,11/6,11/5,11/4,11/3,11/2,11/1,10/31,10/30,10/29,10/28,10/27,10/26,10/25,10/24,10/23,10/22,10/21,10/20,10/19,10/18
"Gary Payton II","PG",76,"GS",191.5,11.3,0.7,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,5,0,0,16,0,10,0,8,0,0,13,0,18,8,0,0,0,0,8,0,10,24,0,5,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ousmane Dieng","SF",73,"OKC",361.7,11,0.7,2,0,6,0,0,17,0,6,0,0,0,0,5,0,6,0,28,0,0,0,25,22,0,22,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,20,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,0,7,0,16,0,0,0,0,3,0,4,0,23,0,0,0,1,0
"Mike Muscala","C",74,"BOS",667.55,11.7,0.8,1,0,15,0,4,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,19,8,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,28,10,0,29,0,0,10,0,15,0,0,14,0,7,0,0,14,0,5,0,2,0,0,0,0,13,17,0,10,0,11,0,27,0,17,4,0,0,9,0,10,0,35,0,0,0,15,0,10,0,21,0,6,11,0,9,0,0,0,2,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,5,0,0,14,0,0,0,14,0,19,0,15,0,2,0,0,0,0,3,0,7,0,25,0,24,29,0,0,6,0
"Patrick Baldwin Jr.","SF",69,"GS",200.3,7.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0,12,0,0,0,7,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,12,0,15,0,0,0,0,17,0,0,0,0,0,0,23,6,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xavier Cooks","PF",67,"WAS",7.5,1.9,0.6,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jerami Grant","PF",83,"POR",2017.85,32,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,21,0,44,44,0,35,0,41,36,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,21,0,24,26,0,25,0,31,0,46,0,0,33,0,10,27,0,0,30,0,31,0,30,34,0,31,0,32,0,24,0,22,0,41,0,42,0,0,29,0,0,0,61,0,0,34,0,31,0,43,0,0,9,0,29,0,33,0,28,0,30,0,0,0,39,41,0,0,46,48,0,43,0,50,0,35,0,29,0,28,0,19,0,44,0,0,53,0,54,0,0,36,0,25,41,0,35,0,0,0,0,32,0,19,0,27,20,0,20,0,39,0
"Joel Embiid","C",95,"PHI",3393.75,55.6,1.6,0,0,0,51,74,0,33,0,65,0,54,69,0,70,0,0,59,0,0,0,0,62,57,0,56,0,49,0,0,45,0,69,0,74,0,0,0,0,0,0,0,60,0,37,0,60,0,0,43,0,0,54,0,56,0,48,0,58,0,87,0,0,48,0,0,0,0,0,53,0,59,0,60,45,0,47,0,55,0,0,0,0,0,0,0,67,0,59,56,0,0,74,0,45,0,63,0,52,0,52,0,0,67,0,0,45,0,76,0,62,0,0,0,58,0,0,69,0,41,0,56,0,0,0,0,0,0,0,0,56,65,0,0,0,0,100,71,0,44,0,0,55,0,0,0,0,0,0,0,0,39,0,0,41,0,42,0,67,0,36,0,53
"LeBron James","SF",97,"LAL",2546.25,53,1.5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,36,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,57,0,0,46,0,44,0,62,0,0,66,0,0,46,77,0,61,0,50,0,60,0,74,64,0,0,61,0,0,0,0,58,48,0,0,0,67,0,0,76,0,45,46,0,52,0,51,0,59,0,0,57,0,50,0,0,63,0,51,0,40,0,0,53,0,48,0,61,0,55,0,37,0,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,41,0,43,0,49,0,0,47,0,51,0,40,0,0,60,0,0,49,0,62
"Khem Birch","C",76,"SA",101.35,5.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,11,0,3,0,0,0,0,0,6,2,0,1,0,4,0,6,0,0,5,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,3,0,4,0,0,0,0,0,0
"Daishen Nix","PG",68,"HOU",569.8,11,0.7,0,5,7,0,15,0,2,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,6,20,0,23,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,24,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,11,0,0,0,0,0,2,0,1,0,26,0,13,0,0,0,15,0,14,0,0,22,0,0,4,0,16,18,0,13,0,14,0,2,11,0,0,0,0,10,0,8,0,10,0,10,0,9,0,0,8,0,6,0,15,0,0,20,0,11,2,0,15,0,2,0,13,0,4,0,0,0,0
"Nerlens Noel","C",75,"BKN",153.55,9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,24,20,0,13,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Williams","C",73,"CHA",779.8,19.5,1.1,0,0,37,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,30,0,22,0,31,0,35,0,48,19,0,0,0,0,0,0,0,0,33,0,28,0,18,0,0,22,0,0,16,0,0,28,0,15,0,17,0,0,19,0,8,24,0,20,0,0,34,0,16,0,4,0,0,0,10,0,21,0,15,0,15,0,17,0,14,0,45,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,2,0
"Ben Simmons","PG",84,"BKN",1096.45,26.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,13,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,26,0,0,30,0,26,19,0,52,0,0,0,0,35,0,0,0,24,0,36,0,25,0,31,0,7,0,0,18,0,33,0,0,44,0,28,0,0,28,0,24,0,0,0,26,0,0,30,0,0,0,0,0,0,0,0,0,0,8,34,0,32,0,35,48,0,39,0,0,44,0,22,0,0,12,0,0,28,0,9,0,0,0,0,0,0,0,0,35,0,30,28,0,22,0,0,33,0,16,0
"Jamal Murray","PG",85,"DEN",2223.35,36.4,1.1,0,39,0,50,0,0,37,0,0,39,42,0,42,0,34,0,22,0,0,0,22,0,40,0,0,46,0,0,49,0,50,19,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,54,0,48,0,0,37,0,0,0,43,0,45,0,58,0,41,41,0,33,0,40,0,27,0,53,0,0,32,26,0,0,25,0,0,24,0,0,46,0,46,0,58,0,0,0,0,22,0,38,0,19,0,0,0,42,0,41,0,22,0,34,0,36,0,36,0,46,0,0,45,0,0,28,0,0,0,0,0,45,0,0,32,0,36,0,39,0,34,0,27,0,34,0,0,0,34,0,16,0,29,0,13,0,30,0,0,19,0
"Kris Dunn","PG",75,"UTA",381.1,25.4,1.1,0,20,0,23,13,0,28,0,42,0,18,0,0,0,0,27,0,0,0,36,0,30,0,28,0,35,0,0,20,0,0,40,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rodney McGruder","SF",70,"DET",344.55,10.8,0.7,0,0,0,0,0,0,0,16,0,35,0,0,45,0,25,30,0,0,0,15,0,15,0,0,6,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,3,0,7,0,18,16,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"Julius Randle","PF",83,"NY",3476.5,45.7,1.3,0,38,0,0,0,44,36,0,65,0,35,0,0,0,43,0,52,0,0,47,0,30,0,49,0,63,0,43,0,38,0,45,58,0,0,0,0,0,0,0,0,43,0,42,0,42,0,0,0,50,0,44,54,0,50,0,46,0,0,46,0,52,0,61,0,59,0,52,0,41,0,54,71,0,47,0,41,0,57,0,0,53,0,59,0,62,0,64,0,69,0,60,0,58,0,58,0,52,38,0,48,0,49,0,57,0,0,42,0,49,0,69,0,0,35,34,0,0,35,55,0,41,0,41,0,0,0,41,20,0,31,0,63,23,0,44,0,37,0,43,0,47,0,43,38,0,24,0,0,38,0,34,0,33,0,49,0,0,23,0,51,0
"Kelly Olynyk","PF",75,"UTA",1670.15,26.5,0.9,0,27,0,43,33,0,30,0,47,0,38,0,0,0,0,21,0,0,0,28,0,27,0,36,0,27,0,0,22,0,0,24,0,30,0,0,0,0,0,0,0,54,0,39,0,18,0,0,23,0,23,0,0,24,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,0,18,0,20,0,0,32,12,0,23,0,0,0,0,0,0,0,0,0,0,19,0,26,0,15,0,0,34,21,0,28,0,0,0,36,19,0,32,0,41,0,28,34,0,26,0,38,0,24,13,0,0,46,0,24,22,0,0,24,0,20,21,0,31,0,19,0,21,0,42,19,0,23,0,28,33,0,39,0,9,0
"Eric Gordon","SF",76,"LAC",1330.6,20.8,0.7,0,29,0,22,0,14,0,8,0,30,17,0,0,23,0,0,0,0,0,0,19,0,0,23,0,32,20,0,1,0,10,0,12,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,18,0,34,0,0,41,0,37,0,0,0,37,0,0,19,0,29,0,28,0,0,19,0,33,32,0,18,0,24,0,0,20,0,0,20,14,0,29,0,17,0,9,0,0,19,0,0,0,0,22,0,9,0,6,0,20,0,18,0,16,0,0,24,0,0,26,0,0,13,0,0,0,16,0,20,0,0,0,0,0,22,0,41,0,14,0,4,0,25,0,0,18,0,30,0,18,0,0,9,0,25,0,0,32,0,27,0,20,0,0,27,0,18,0
"Jose Alvarado","PG",77,"NO",1141.6,18.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,13,0,0,0,0,0,0,0,9,0,21,0,0,0,0,0,12,0,5,26,0,14,0,8,0,35,22,0,0,16,23,0,4,0,31,0,18,0,27,0,0,23,0,15,0,25,0,32,26,0,24,0,6,0,13,20,0,10,0,22,0,0,17,22,0,0,12,0,13,0,0,0,15,0,5,0,31,0,8,0,0,50,0,30,0,17,0,27,0,0,17,0,26,0,22,0,0,27,0,17,27,0,0,29,0,7,13,0,9,0,14,18,0,26,0,0,4,0,22,0,0,24,0,19,0,11,0,13,0
"T.J. McConnell","PG",74,"IND",1515.05,21.3,1.1,0,34,0,15,20,0,30,0,28,0,31,0,43,0,0,0,0,0,0,29,0,0,29,21,0,0,32,0,18,0,0,25,0,9,0,0,0,0,0,0,0,16,0,15,0,16,0,0,31,0,0,19,0,15,18,0,0,0,11,0,45,0,30,45,0,0,55,18,0,22,0,56,0,43,35,0,38,0,0,2,0,17,0,10,0,21,0,17,0,13,0,20,17,0,0,9,0,12,0,0,11,0,14,0,23,0,14,0,22,8,0,5,0,0,0,0,15,0,30,0,15,28,0,21,0,18,0,47,0,14,9,0,17,0,0,0,14,0,0,13,0,18,0,0,21,0,0,0,13,0,0,10,0,5,0,7,0,11,16,0,18,0
"Jordan Clarkson","SG",76,"UTA",2064.45,33.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,22,0,37,0,0,0,0,0,0,0,40,0,34,0,35,0,0,28,0,32,0,0,35,0,34,0,0,0,31,0,0,25,0,20,0,0,42,0,25,0,26,0,57,40,0,0,46,0,27,34,0,36,0,31,0,0,32,46,0,28,0,39,0,0,0,39,0,36,27,0,20,0,57,0,17,0,0,0,27,0,39,0,0,0,34,24,0,46,0,28,0,35,41,0,32,0,42,0,36,27,0,0,24,0,25,19,0,0,35,0,36,36,0,34,0,42,0,30,0,33,22,0,43,0,29,30,0,48,0,21,0
"Devin Booker","SG",90,"PHO",2002.65,41.7,1.2,0,45,0,41,48,0,45,0,0,53,0,0,27,0,41,41,0,0,0,0,57,0,0,60,0,57,0,60,0,0,39,0,43,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75,0,26,0,0,0,0,0,28,0,29,0,21,31,0,58,0,69,0,69,0,52,41,0,0,36,0,33,0,78,0,48,0,50,0,0,38,0,59,0,43,0,38,41,0,0,36,0,44,0,25,0,0,53,0,45,0,46,0,48,0
"D'Angelo Russell","PG",81,"LAL",2181.45,33.6,1,0,0,0,0,0,0,41,0,0,33,0,33,0,31,35,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,37,0,26,0,29,0,0,0,19,0,38,0,58,0,36,0,25,0,40,44,0,35,0,49,0,39,0,41,23,0,35,0,10,29,0,32,0,0,34,0,42,0,25,0,0,0,32,34,0,40,0,27,0,0,48,0,30,0,18,44,0,0,0,0,0,43,0,35,40,0,36,0,0,0,40,0,0,41,0,32,32,0,44,0,44,0,18,0,34,0,0,27,0,0,55,0,16,0,32,0,35,0,29,18,0,0,14,0,23,0,40,0,28,0,47,19,0,45,0,32,0
"Dewayne Dedmon","C",74,"PHI",410.55,11.4,1,0,8,0,6,0,0,8,0,0,0,2,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,17,0,15,0,11,0,13,0,0,7,0,0,6,0,0,0,0,22,0,16,0,17,0,18,19,0,0,0,8,0,20,0,21,0,11,0,0,19,0,0,8,0,27,15,0,0,0,0,0,3,0,1,0,6,2,0,15,0
"Jae Crowder","PF",77,"MIL",168.5,14,0.8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,27,0,31,0,9,4,0,0,15,9,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boban Marjanovic","C",72,"HOU",161.85,6,1.2,0,5,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,1,9,0,13,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0
"Aaron Gordon","PF",78,"DEN",1909.45,30.3,1,0,25,0,23,0,0,17,0,0,19,32,0,26,0,29,0,20,0,0,0,33,0,40,0,0,19,0,0,27,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,30,0,0,0,32,0,0,28,0,0,56,21,0,36,0,42,0,18,34,0,43,0,30,0,19,0,28,0,0,28,25,0,0,44,41,0,24,0,0,0,0,51,0,23,0,0,44,0,42,0,26,0,38,0,0,0,21,0,27,0,42,0,29,0,27,0,33,0,8,0,0,50,0,51,30,0,0,0,0,0,0,0,0,22,0,29,0,50,0,32,0,18,0,41,0,0,0,30,0,7,0,28,0,34,0,33,16,0,42,0
"Evan Fournier","SG",77,"NY",306.85,13.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,6,0,12,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,14,0,10,0,7,9,0,6,0,0,24,0,16,0,22,0,14,0,0,16,0,29,0
"Anthony Davis","C",89,"LAL",2440.65,49.8,1.5,0,0,36,0,60,0,47,0,0,41,0,45,0,0,58,0,50,0,0,0,0,64,0,61,0,51,0,0,60,0,63,0,0,33,0,0,0,0,0,0,0,55,0,52,0,40,0,0,0,31,0,0,63,0,58,0,41,0,0,35,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,61,0,70,0,54,0,0,7,0,85,0,71,0,52,0,58,0,0,57,0,0,84,0,64,0,70,0,0,0,0,63,0,56,0,37,0,40,43,0,39,0,57,0,0,49,0,0,0,58,0,0,56,0,0,39,0,43
"Jared Rhoden","SG",67,"DET",42,5.2,0.6,0,0,0,0,2,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nikola Jokic","C",95,"DEN",3859.4,57.6,1.7,0,71,0,57,0,0,64,0,0,66,49,0,61,0,48,0,87,0,0,0,45,0,48,0,0,61,0,0,45,0,86,35,0,72,0,0,0,0,0,0,0,51,0,55,0,71,0,0,0,67,0,0,59,0,70,0,77,0,0,49,0,0,0,59,0,0,0,0,0,69,73,0,59,0,0,0,59,0,58,0,0,69,34,0,0,48,70,0,60,0,59,51,0,88,0,60,0,0,55,0,95,0,58,0,82,0,0,0,80,0,60,0,41,0,71,0,52,0,50,0,59,0,0,50,0,65,60,0,0,0,0,0,0,0,0,41,0,43,0,44,0,60,0,47,0,53,0,0,0,54,0,38,0,68,0,33,0,64,57,0,46,0
"Pat Connaughton","SG",79,"MIL",977.2,17.1,0.7,0,13,0,12,39,0,21,0,0,14,0,0,25,0,21,6,0,0,0,14,0,13,0,22,3,0,0,21,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,23,0,22,0,25,0,18,0,33,0,44,0,11,0,30,0,0,0,27,22,0,29,0,18,21,0,33,0,0,7,0,26,18,0,18,0,10,0,10,0,0,28,0,12,0,11,0,20,0,10,0,8,0,18,0,14,0,20,0,16,0,15,0,17,14,0,16,0,0,4,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nikola Vucevic","C",84,"CHI",2931.45,39.1,1.2,0,37,10,0,49,0,18,0,48,0,31,51,0,42,0,0,0,0,0,0,50,0,0,40,0,28,0,27,34,0,35,0,34,0,0,0,0,0,0,0,48,35,0,36,0,41,0,0,0,66,50,0,43,0,45,0,53,0,0,56,0,25,0,41,49,0,0,0,46,0,0,0,76,0,40,0,40,0,41,0,47,65,0,46,0,41,0,37,41,0,47,0,19,0,0,43,0,36,50,0,47,0,24,0,39,0,0,29,41,0,0,53,0,0,23,0,46,0,34,0,31,0,0,34,0,33,0,38,0,0,53,0,30,0,0,15,0,0,0,29,0,40,44,0,48,0,37,30,0,0,55,19,0,28,0,54,0,31,36,0,46,0
"Trey Lyles","PF",76,"SAC",1029.3,15.4,0.9,0,21,0,15,8,0,0,7,9,0,0,0,22,0,0,21,0,0,0,24,0,0,26,0,30,24,0,0,16,0,31,0,16,16,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,19,17,0,13,0,5,0,18,0,6,0,0,23,0,44,0,3,13,0,17,0,0,17,0,30,0,34,0,24,0,19,0,0,9,5,0,20,0,21,0,26,25,0,0,0,24,0,7,0,0,0,0,0,0,12,9,0,11,0,9,0,1,0,0,0,5,0,0,0,0,0,0,0,8,0,27,5,0,3,0,0,20,0,17,0,1,0,4,0,21,0,3,0,24,0,0,9,0,21,0,20,0,0,0,0,0,6,0,0,0,14,0
"Luka Garza","C",72,"MIN",288.1,11.1,1.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0,0,0,27,0,6,0,0,0,0,0,0,0,0,0,0,1,0,8,22,0,12,0,13,0,0,0,0,0,0,0,2,0,18,0,18,0,0,20,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tobias Harris","SF",83,"PHI",2014.1,28.8,0.9,0,25,0,21,35,0,43,0,30,0,41,27,0,16,0,0,21,0,0,0,0,45,0,0,6,0,20,38,0,10,0,23,0,31,0,0,0,0,0,0,0,21,0,25,0,16,0,0,12,0,0,34,0,14,0,33,0,25,0,27,0,0,26,0,0,0,30,0,23,0,47,0,30,0,0,21,0,26,0,24,0,43,0,39,0,16,0,40,27,0,0,28,0,18,0,26,0,26,0,31,0,0,0,0,0,48,0,32,0,32,0,0,0,44,0,0,41,0,8,0,40,45,0,46,0,24,35,0,0,0,0,0,0,0,0,17,35,0,28,0,0,42,0,0,46,0,34,0,34,0,30,28,0,24,0,37,0,24,0,30,0,28
