Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
OF,Avisail Garcia (27264791),Avisail Garcia,27264791,OF,3400,NYM@MIA 03/31/2023 06:40PM ET,MIA,5.18
1B/OF,Darin Ruf (27264875),Darin Ruf,27264875,1B/OF,3400,NYM@MIA 03/31/2023 06:40PM ET,NYM,5.13
OF,Myles Straw (27264794),Myles Straw,27264794,OF,3300,CLE@SEA 03/31/2023 10:10PM ET,CLE,5.41
OF,Jake McCarthy (27264790),Jake McCarthy,27264790,OF,3300,ARI@LAD 03/31/2023 10:10PM ET,ARI,7.48
1B,Christian Walker (27264795),Christian Walker,27264795,1B,3300,ARI@LAD 03/31/2023 10:10PM ET,ARI,7.84
C,Cal Raleigh (27264796),Cal Raleigh,27264796,C,3200,CLE@SEA 03/31/2023 10:10PM ET,SEA,6.57
OF,Yonathan Daza (27264797),Yonathan Daza,27264797,OF,3200,COL@SD 03/31/2023 09:40PM ET,COL,5.68
2B/3B,Ha-Seong Kim (27264798),Ha-Seong Kim,27264798,2B/3B,3200,COL@SD 03/31/2023 09:40PM ET,SD,6.32
1B,Garrett Cooper (27264804),Garrett Cooper,27264804,1B,3200,NYM@MIA 03/31/2023 06:40PM ET,MIA,6.19
OF,Corbin Carroll (27264802),Corbin Carroll,27264802,OF,3100,ARI@LAD 03/31/2023 10:10PM ET,ARI,6.97
C,Austin Barnes (27264803),Austin Barnes,27264803,C,3100,ARI@LAD 03/31/2023 10:10PM ET,LAD,5.84
1B,Matt Carpenter (27264808),Matt Carpenter,27264808,1B,3100,COL@SD 03/31/2023 09:40PM ET,SD,7.94
